Price,Close,High,Low,Open,Volume
Ticker,INDA,INDA,INDA,INDA,INDA
Date,,,,,
2024-11-19,53.18522262573242,53.26464982788566,52.86752139171436,52.93701829994973,4933000
2024-11-20,53.24479293823242,53.35400344736161,53.11572562859815,53.35400344736161,5344400
2024-11-21,52.80794906616211,52.8178793597182,52.510104643533644,52.7483824540148,6067000
2024-11-22,53.84048080444336,53.85041109816022,53.43342586989142,53.43342586989142,7402100
2024-11-25,54.48581314086914,54.55531004717161,54.30710572829212,54.42624274091102,9049500
2024-11-26,54.31703186035156,54.40638556602436,54.22767815467877,54.40638556602436,3555900
2024-11-27,54.4957389831543,54.604949488098065,54.28724826678746,54.58509268835399,3603900
2024-11-29,54.38652801513672,54.485812013011746,54.048969996956174,54.11846690182006,4676900
2024-12-02,54.47588348388672,54.515597084322934,54.31703286943925,54.44610017720826,3251600
2024-12-03,54.68437957763672,54.68437957763672,54.525525171287235,54.575169066920196,3636900
2024-12-04,54.77372741699219,54.80351451069854,54.66452069772674,54.68437749776519,3229200
2024-12-05,55.37934494018555,55.37934494018555,55.15099742737925,55.200637532372404,4501700
2024-12-06,55.270137786865234,55.44884520551022,55.20064087820302,55.329708188846055,4916200
2024-12-09,55.1510009765625,55.36942199734531,55.13114417582793,55.26021148695391,4922100
2024-12-10,55.11128616333008,55.190713364521955,55.04178925593589,55.17085656422399,3896800
2024-12-11,55.31977844238281,55.38927534697497,55.240351244393345,55.38927534697497,2266600
2024-12-12,54.902793884277344,55.0318611889055,54.882937084542455,55.0318611889055,7484800
2024-12-13,55.16093063354492,55.37934786450782,55.16093063354492,55.36942135790392,4824100
2024-12-16,55.1510009765625,55.26021148695391,55.111287375093355,55.111287375093355,4721300
2024-12-17,54.56999969482422,54.72999954223633,54.540000915527344,54.599998474121094,7627400
2024-12-18,53.59000015258789,54.439998626708984,53.529998779296875,54.310001373291016,7272000
2024-12-19,53.77000045776367,54.02000045776367,53.72999954223633,54.02000045776367,5978100
2024-12-20,53.41999816894531,53.630001068115234,53.130001068115234,53.13999938964844,8176400
2024-12-23,53.27000045776367,53.31999969482422,53.060001373291016,53.2400016784668,5075100
2024-12-24,53.38999938964844,53.38999938964844,53.150001525878906,53.16999816894531,1590000
2024-12-26,53.25,53.25,53.099998474121094,53.16999816894531,1586200
2024-12-27,53.099998474121094,53.119998931884766,52.90999984741211,53.0,3244900
2024-12-30,52.650001525878906,52.7400016784668,52.529998779296875,52.7400016784668,3240400
2024-12-31,52.63999938964844,52.779998779296875,52.59000015258789,52.70000076293945,2907300
2025-01-02,53.400001525878906,53.68000030517578,53.349998474121094,53.58000183105469,5788000
2025-01-03,53.369998931884766,53.459999084472656,53.29999923706055,53.310001373291016,3972800
2025-01-06,52.63999938964844,52.81999969482422,52.560001373291016,52.650001525878906,5532300
2025-01-07,52.43000030517578,52.83000183105469,52.40999984741211,52.75,5840100
2025-01-08,52.33000183105469,52.380001068115234,52.209999084472656,52.34000015258789,3481200
2025-01-10,51.209999084472656,51.56999969482422,51.150001525878906,51.4900016784668,5755500
2025-01-13,50.650001525878906,50.650001525878906,50.36000061035156,50.36000061035156,6515900
2025-01-14,50.93000030517578,51.029998779296875,50.779998779296875,51.0,4204900
2025-01-15,51.279998779296875,51.41999816894531,51.2400016784668,51.31999969482422,3905100
2025-01-16,51.04999923706055,51.27000045776367,51.040000915527344,51.2400016784668,3780800
2025-01-17,51.18000030517578,51.290000915527344,51.02000045776367,51.11000061035156,5475000
2025-01-21,50.83000183105469,50.869998931884766,50.70000076293945,50.72999954223633,7076800
2025-01-22,50.619998931884766,50.709999084472656,50.58000183105469,50.68000030517578,5556300
2025-01-23,51.09000015258789,51.13999938964844,50.959999084472656,51.0099983215332,4430900
2025-01-24,50.68000030517578,50.790000915527344,50.63999938964844,50.779998779296875,7540700
2025-01-27,50.09000015258789,50.150001525878906,49.90999984741211,50.0,6545700
2025-01-28,50.16999816894531,50.18000030517578,49.970001220703125,50.04999923706055,3214800
2025-01-29,50.52000045776367,50.59000015258789,50.439998626708984,50.56999969482422,4648200
2025-01-30,50.95000076293945,51.0,50.72999954223633,50.72999954223633,5895000
2025-01-31,50.9900016784668,51.29999923706055,50.9900016784668,51.209999084472656,7149000
2025-02-03,50.900001525878906,50.970001220703125,50.5099983215332,50.5099983215332,4275800
2025-02-04,51.43000030517578,51.5,51.2599983215332,51.34000015258789,5383900
2025-02-05,51.279998779296875,51.310001373291016,51.150001525878906,51.2599983215332,2659000
2025-02-06,50.849998474121094,50.939998626708984,50.79999923706055,50.88999938964844,5626300
2025-02-07,50.5,50.84000015258789,50.400001525878906,50.779998779296875,5697300
2025-02-10,50.58000183105469,50.59000015258789,50.40999984741211,50.40999984741211,3325200
2025-02-11,50.13999938964844,50.2400016784668,50.08000183105469,50.20000076293945,4847300
2025-02-12,49.79999923706055,50.0099983215332,49.65999984741211,49.75,8692100
2025-02-13,50.38999938964844,50.41999816894531,49.9900016784668,50.029998779296875,7071000
2025-02-14,49.59000015258789,49.83000183105469,49.56999969482422,49.77000045776367,5354200
2025-02-18,49.58000183105469,49.689998626708984,49.4900016784668,49.4900016784668,7321700
2025-02-19,49.7599983215332,49.77000045776367,49.59000015258789,49.619998931884766,3902900
2025-02-20,50.08000183105469,50.189998626708984,49.93000030517578,50.06999969482422,5752200
2025-02-21,49.29999923706055,49.810001373291016,49.27000045776367,49.810001373291016,8215100
2025-02-24,49.2599983215332,49.29999923706055,49.150001525878906,49.220001220703125,5240600
2025-02-25,49.25,49.279998779296875,48.9900016784668,49.040000915527344,9078800
2025-02-26,49.02000045776367,49.2599983215332,49.02000045776367,49.04999923706055,7363700
2025-02-27,48.54999923706055,48.810001373291016,48.529998779296875,48.720001220703125,6677900
2025-02-28,48.099998474121094,48.4900016784668,47.650001525878906,47.91999816894531,7127100
2025-03-03,47.79999923706055,48.31999969482422,47.70000076293945,48.02000045776367,6505100
2025-03-04,47.849998474121094,48.06999969482422,47.599998474121094,47.810001373291016,5565400
2025-03-05,48.93000030517578,48.9900016784668,48.43000030517578,48.43000030517578,11913100
2025-03-06,48.939998626708984,49.22999954223633,48.900001525878906,49.0,8058400
2025-03-07,49.08000183105469,49.119998931884766,48.72999954223633,48.90999984741211,5165300
2025-03-10,48.36000061035156,48.529998779296875,48.18000030517578,48.45000076293945,6237500
2025-03-11,48.65999984741211,48.810001373291016,48.349998474121094,48.77000045776367,4836100
2025-03-12,48.72999954223633,48.77000045776367,48.529998779296875,48.689998626708984,6623100
2025-03-13,48.5099983215332,48.59000015258789,48.43000030517578,48.45000076293945,5909200
2025-03-14,48.90999984741211,48.90999984741211,48.720001220703125,48.84000015258789,4968100
2025-03-17,49.439998626708984,49.459999084472656,49.119998931884766,49.20000076293945,3974000
2025-03-18,49.880001068115234,49.97999954223633,49.7599983215332,49.97999954223633,7205300
2025-03-19,50.61000061035156,50.70000076293945,50.33000183105469,50.45000076293945,10709500
2025-03-20,50.7599983215332,50.81999969482422,50.529998779296875,50.650001525878906,4600300
2025-03-21,51.470001220703125,51.52000045776367,51.290000915527344,51.380001068115234,7835900
2025-03-24,52.119998931884766,52.150001525878906,52.02000045776367,52.06999969482422,5524500
2025-03-25,52.040000915527344,52.06999969482422,51.709999084472656,51.91999816894531,10997300
2025-03-26,51.400001525878906,51.65999984741211,51.400001525878906,51.599998474121094,8790500
2025-03-27,51.790000915527344,51.880001068115234,51.70000076293945,51.83000183105469,4408100
2025-03-28,51.279998779296875,51.66999816894531,51.22999954223633,51.56999969482422,7358400
2025-03-31,51.47999954223633,51.52000045776367,50.9900016784668,50.9900016784668,4226200
2025-04-01,51.04999923706055,51.150001525878906,50.84000015258789,50.86000061035156,4158400
2025-04-02,51.560001373291016,51.66999816894531,51.31999969482422,51.33000183105469,6192700
2025-04-03,51.18000030517578,51.36000061035156,51.0099983215332,51.0099983215332,12191000
2025-04-04,49.189998626708984,49.869998931884766,49.08000183105469,49.70000076293945,14074300
2025-04-07,49.130001068115234,49.959999084472656,48.66999816894531,48.959999084472656,16810700
2025-04-08,49.15999984741211,50.18000030517578,48.88999938964844,50.18000030517578,8866900
2025-04-09,51.220001220703125,51.33000183105469,48.54999923706055,48.900001525878906,25535800
2025-04-10,50.52000045776367,50.630001068115234,49.720001220703125,50.380001068115234,10303000
2025-04-11,50.7599983215332,50.790000915527344,50.029998779296875,50.119998931884766,11175600
2025-04-14,51.029998779296875,51.369998931884766,50.900001525878906,51.369998931884766,5646600
