Price,Close,High,Low,Open,Volume
Ticker,FXI,FXI,FXI,FXI,FXI
Date,,,,,
2025-02-25,35.380001068115234,35.5099983215332,35.130001068115234,35.470001220703125,39151500
2025-02-26,36.439998626708984,36.81999969482422,36.279998779296875,36.59000015258789,72783000
2025-02-27,36.04999923706055,36.45000076293945,35.84000015258789,36.16999816894531,58708500
2025-02-28,35.22999954223633,35.29999923706055,34.900001525878906,35.09000015258789,60759700
2025-03-03,34.5099983215332,35.27000045776367,34.380001068115234,35.189998626708984,55795100
2025-03-04,35.040000915527344,35.36000061035156,34.52000045776367,34.779998779296875,66689400
2025-03-05,36.790000915527344,36.900001525878906,35.83000183105469,35.970001220703125,102267400
2025-03-06,36.970001220703125,37.4900016784668,36.779998779296875,37.310001373291016,64613500
2025-03-07,36.959999084472656,37.38999938964844,36.72999954223633,37.060001373291016,37635400
2025-03-10,35.970001220703125,36.43000030517578,35.70000076293945,36.20000076293945,80384700
2025-03-11,36.38999938964844,36.86000061035156,36.15999984741211,36.619998931884766,64643800
2025-03-12,36.349998474121094,36.43000030517578,35.95000076293945,36.369998931884766,33583300
2025-03-13,36.59000015258789,36.7599983215332,36.040000915527344,36.060001373291016,37666000
2025-03-14,37.65999984741211,37.72999954223633,37.38999938964844,37.599998474121094,51075900
2025-03-17,38.54999923706055,38.599998474121094,37.58000183105469,37.599998474121094,55266100
2025-03-18,38.4900016784668,38.72999954223633,38.310001373291016,38.709999084472656,42261700
2025-03-19,38.33000183105469,38.72999954223633,38.220001220703125,38.720001220703125,33290200
2025-03-20,37.22999954223633,37.5,37.15999984741211,37.2599983215332,67297600
2025-03-21,36.560001373291016,36.70000076293945,36.36000061035156,36.47999954223633,51625400
2025-03-24,36.66999816894531,36.939998626708984,36.61000061035156,36.900001525878906,38216100
2025-03-25,36.29999923706055,36.720001220703125,36.25,36.459999084472656,32355000
2025-03-26,36.27000045776367,36.529998779296875,36.040000915527344,36.27000045776367,31562800
2025-03-27,36.68000030517578,36.84000015258789,36.33000183105469,36.369998931884766,36416800
2025-03-28,35.84000015258789,36.130001068115234,35.7400016784668,36.11000061035156,52060200
2025-03-31,35.84000015258789,35.900001525878906,35.369998931884766,35.540000915527344,29370400
2025-04-01,35.7599983215332,35.88999938964844,35.4900016784668,35.689998626708984,28414000
2025-04-02,35.540000915527344,35.7599983215332,35.43000030517578,35.709999084472656,33888400
2025-04-03,35.220001220703125,35.33000183105469,34.91999816894531,34.91999816894531,41958000
2025-04-04,32.7400016784668,33.540000915527344,32.099998474121094,33.279998779296875,161349400
2025-04-07,30.0,32.060001373291016,29.6299991607666,30.59000015258789,210512100
2025-04-08,29.59000015258789,31.399999618530273,29.209999084472656,31.3700008392334,121952800
2025-04-09,31.68000030517578,31.93000030517578,30.15999984741211,30.68000030517578,158085000
2025-04-10,31.559999465942383,32.06999969482422,31.020000457763672,31.84000015258789,95454000
2025-04-11,32.939998626708984,32.9900016784668,32.029998779296875,32.33000183105469,84183900
2025-04-14,33.369998931884766,33.7400016784668,33.20000076293945,33.29999923706055,51602300
